Second,Volt,Volt2,
1.08000e-03,2.08e+00,1.76e-01, 
1.10000e-03,2.16e+00,1.81e-01, 
1.12000e-03,2.16e+00,1.77e-01, 
1.14000e-03,2.16e+00,1.81e-01, 
1.16000e-03,2.16e+00,1.80e-01, 
1.18000e-03,2.16e+00,1.77e-01, 
1.20000e-03,2.16e+00,1.77e-01, 
1.22000e-03,2.24e+00,1.73e-01, 
1.24000e-03,2.24e+00,1.73e-01, 
1.26000e-03,2.32e+00,1.70e-01, 
1.28000e-03,2.24e+00,1.71e-01, 
1.30000e-03,2.32e+00,1.67e-01, 
1.32000e-03,2.32e+00,1.66e-01, 
1.34000e-03,2.32e+00,1.70e-01, 
1.36000e-03,2.32e+00,1.70e-01, 
1.38000e-03,2.40e+00,1.65e-01, 
1.40000e-03,2.40e+00,1.67e-01, 
1.42000e-03,2.40e+00,1.73e-01, 
1.44000e-03,2.40e+00,1.71e-01, 
1.46000e-03,2.48e+00,1.77e-01, 
1.48000e-03,2.40e+00,1.76e-01, 
1.50000e-03,2.48e+00,1.79e-01, 
1.52000e-03,2.48e+00,1.80e-01, 
1.54000e-03,2.48e+00,1.77e-01, 
1.56000e-03,2.48e+00,1.79e-01, 
1.58000e-03,2.56e+00,1.77e-01, 
1.60000e-03,2.48e+00,1.78e-01, 
1.62000e-03,2.56e+00,1.72e-01, 
1.64000e-03,2.56e+00,1.74e-01, 
1.66000e-03,2.48e+00,1.69e-01, 
1.68000e-03,2.56e+00,1.69e-01, 
1.70000e-03,2.72e+00,1.66e-01, 
1.72000e-03,2.64e+00,1.66e-01, 
1.74000e-03,2.64e+00,1.68e-01, 
1.76000e-03,2.64e+00,1.66e-01, 
1.78000e-03,2.72e+00,1.69e-01, 
1.80000e-03,2.72e+00,1.68e-01, 
1.82000e-03,2.64e+00,1.73e-01, 
1.84000e-03,2.72e+00,1.73e-01, 
1.86000e-03,2.80e+00,1.78e-01, 
1.88000e-03,2.72e+00,1.77e-01, 
1.90000e-03,2.80e+00,1.80e-01, 
1.92000e-03,2.80e+00,1.81e-01, 
1.94000e-03,2.80e+00,1.78e-01, 
1.96000e-03,2.80e+00,1.81e-01, 
1.98000e-03,2.80e+00,1.76e-01, 
2.00000e-03,2.80e+00,1.77e-01, 
2.02000e-03,2.88e+00,1.74e-01, 
2.04000e-03,2.88e+00,1.73e-01, 
2.06000e-03,2.88e+00,1.68e-01, 
2.08000e-03,2.88e+00,1.70e-01, 
2.10000e-03,2.96e+00,1.67e-01, 
2.12000e-03,2.96e+00,1.65e-01, 
2.14000e-03,2.96e+00,1.68e-01, 
2.16000e-03,2.96e+00,1.66e-01, 
2.18000e-03,3.04e+00,1.70e-01, 
2.20000e-03,3.04e+00,1.70e-01, 
2.22000e-03,3.04e+00,1.73e-01, 
2.24000e-03,3.04e+00,1.72e-01, 
2.26000e-03,3.04e+00,1.77e-01, 
