Freq,,Amp,,
               40528,Hz,              -63.95, dBm,
               40609,Hz,              -64.62, dBm,
               40690,Hz,              -65.57, dBm,
               40771,Hz,              -66.80, dBm,
               40852,Hz,              -67.68, dBm,
               40933,Hz,              -68.30, dBm,
               41014,Hz,              -68.56, dBm,
               41095,Hz,              -68.35, dBm,
               41176,Hz,              -68.13, dBm,
               41257,Hz,              -67.95, dBm,
               41338,Hz,              -67.78, dBm,
               41419,Hz,              -67.55, dBm,
               41500,Hz,              -67.15, dBm,
               41581,Hz,              -66.35, dBm,
               41662,Hz,              -65.72, dBm,
               41743,Hz,              -65.23, dBm,
               41824,Hz,              -64.84, dBm,
               41905,Hz,              -64.61, dBm,
               41986,Hz,              -64.32, dBm,
               42067,Hz,              -64.12, dBm,
               42148,Hz,              -64.03, dBm,
               42229,Hz,              -64.03, dBm,
               42310,Hz,              -64.09, dBm,
               42391,Hz,              -64.37, dBm,
               42472,Hz,              -64.88, dBm,
               42553,Hz,              -65.47, dBm,
               42634,Hz,              -66.27, dBm,
               42715,Hz,              -67.34, dBm,
               42796,Hz,              -68.67, dBm,
               42877,Hz,              -70.09, dBm,
               42958,Hz,              -71.30, dBm,
               43039,Hz,              -72.04, dBm,
               43120,Hz,              -71.85, dBm,
               43201,Hz,              -71.20, dBm,
               43282,Hz,              -70.35, dBm,
               43363,Hz,              -69.77, dBm,
               43444,Hz,              -69.23, dBm,
               43525,Hz,              -68.59, dBm,
               43606,Hz,              -67.88, dBm,
               43687,Hz,              -67.19, dBm,
               43768,Hz,              -66.64, dBm,
               43849,Hz,              -66.32, dBm,
               43930,Hz,              -66.25, dBm,
               44011,Hz,              -66.26, dBm,
               44092,Hz,              -66.48, dBm,
               44173,Hz,              -66.96, dBm,
               44254,Hz,              -67.34, dBm,
               44335,Hz,              -67.60, dBm,
               44416,Hz,              -68.04, dBm,
               44497,Hz,              -68.82, dBm,
               44578,Hz,              -70.00, dBm,
               44659,Hz,              -71.42, dBm,
               44740,Hz,              -72.73, dBm,
               44821,Hz,              -73.44, dBm,
               44902,Hz,              -74.18, dBm,
               44983,Hz,              -73.89, dBm,
               45064,Hz,              -73.01, dBm,
               45145,Hz,              -72.28, dBm,
               45226,Hz,              -71.49, dBm,
               45307,Hz,              -70.47, dBm,
               45388,Hz,              -69.19, dBm,
               45469,Hz,              -67.74, dBm,
               45550,Hz,              -66.39, dBm,
               45631,Hz,              -65.26, dBm,
               45712,Hz,              -64.35, dBm,
               45793,Hz,              -63.65, dBm,
               45874,Hz,              -63.19, dBm,
               45955,Hz,              -62.95, dBm,
               46036,Hz,              -62.92, dBm,
               46117,Hz,              -62.96, dBm,
               46198,Hz,              -63.25, dBm,
               46279,Hz,              -63.82, dBm,
               46360,Hz,              -64.65, dBm,
               46441,Hz,              -65.76, dBm,
               46522,Hz,              -67.14, dBm,
               46603,Hz,              -68.68, dBm,
               46684,Hz,              -70.16, dBm,
               46765,Hz,              -71.38, dBm,
               46846,Hz,              -72.13, dBm,
               46927,Hz,              -71.92, dBm,
               47008,Hz,              -71.04, dBm,
               47089,Hz,              -69.83, dBm,
               47170,Hz,              -68.61, dBm,
               47251,Hz,              -67.50, dBm,
               47332,Hz,              -66.53, dBm,
               47413,Hz,              -65.76, dBm,
               47494,Hz,              -65.25, dBm,
               47575,Hz,              -65.06, dBm,
               47656,Hz,              -64.99, dBm,
               47737,Hz,              -65.00, dBm,
               47818,Hz,              -65.18, dBm,
               47899,Hz,              -65.57, dBm,
               47980,Hz,              -66.15, dBm,
               48061,Hz,              -66.93, dBm,
               48142,Hz,              -67.98, dBm,
               48223,Hz,              -69.37, dBm,
               48304,Hz,              -71.17, dBm,
