Freq,,Amp,,
               80365,Hz,              -83.87, dBm,
               80530,Hz,              -83.87, dBm,
               80695,Hz,              -89.61, dBm,
               80860,Hz,              -85.40, dBm,
               81025,Hz,              -83.05, dBm,
               81190,Hz,              -84.16, dBm,
               81355,Hz,              -84.82, dBm,
               81520,Hz,              -82.79, dBm,
               81685,Hz,              -82.53, dBm,
               81850,Hz,              -85.30, dBm,
               82015,Hz,              -89.46, dBm,
               82180,Hz,              -87.00, dBm,
               82345,Hz,              -86.96, dBm,
               82510,Hz,              -86.11, dBm,
               82675,Hz,              -80.07, dBm,
               82840,Hz,              -80.11, dBm,
               83005,Hz,              -83.85, dBm,
               83170,Hz,              -87.48, dBm,
               83335,Hz,              -80.01, dBm,
               83500,Hz,              -79.34, dBm,
               83665,Hz,              -81.11, dBm,
               83830,Hz,              -85.58, dBm,
               83995,Hz,              -85.41, dBm,
               84160,Hz,              -84.39, dBm,
               84325,Hz,              -81.55, dBm,
               84490,Hz,              -81.24, dBm,
               84655,Hz,              -80.67, dBm,
               84820,Hz,              -80.90, dBm,
               84985,Hz,              -79.34, dBm,
               85150,Hz,              -78.96, dBm,
               85315,Hz,              -80.32, dBm,
               85480,Hz,              -88.39, dBm,
               85645,Hz,              -79.67, dBm,
               85810,Hz,              -78.03, dBm,
               85975,Hz,              -79.10, dBm,
               86140,Hz,              -87.67, dBm,
               86305,Hz,              -87.86, dBm,
               86470,Hz,              -86.99, dBm,
               86635,Hz,              -85.64, dBm,
               86800,Hz,              -82.17, dBm,
               86965,Hz,              -80.34, dBm,
               87130,Hz,              -80.63, dBm,
               87295,Hz,              -82.15, dBm,
               87460,Hz,              -83.16, dBm,
               87625,Hz,              -79.30, dBm,
               87790,Hz,              -74.21, dBm,
               87955,Hz,              -71.54, dBm,
               88120,Hz,              -71.60, dBm,
               88285,Hz,              -76.33, dBm,
               88450,Hz,              -84.02, dBm,
               88615,Hz,              -82.17, dBm,
               88780,Hz,              -82.63, dBm,
               88945,Hz,              -79.47, dBm,
               89110,Hz,              -78.43, dBm,
               89275,Hz,              -78.40, dBm,
               89440,Hz,              -81.03, dBm,
