Freq,,Amp,,
             1424110,Hz,              -91.73, dBm,
             1426775,Hz,              -90.93, dBm,
             1429440,Hz,              -88.06, dBm,
             1432105,Hz,              -96.73, dBm,
             1434770,Hz,              -90.29, dBm,
             1437435,Hz,              -93.18, dBm,
             1440100,Hz,              -92.38, dBm,
             1442765,Hz,              -91.37, dBm,
             1445430,Hz,              -91.31, dBm,
             1448095,Hz,              -91.18, dBm,
             1450760,Hz,              -91.37, dBm,
             1453425,Hz,              -92.13, dBm,
             1456090,Hz,              -92.07, dBm,
             1458755,Hz,              -90.68, dBm,
             1461420,Hz,              -91.31, dBm,
             1464085,Hz,              -94.12, dBm,
             1466750,Hz,              -92.28, dBm,
             1469415,Hz,              -97.78, dBm,
             1472080,Hz,              -95.78, dBm,
             1474745,Hz,              -94.91, dBm,
             1477410,Hz,              -92.43, dBm,
             1480075,Hz,              -96.50, dBm,
             1482740,Hz,              -96.80, dBm,
             1485405,Hz,              -93.29, dBm,
             1488070,Hz,              -95.56, dBm,
             1490735,Hz,              -95.58, dBm,
             1493400,Hz,              -93.88, dBm,
             1496065,Hz,              -93.48, dBm,
             1498730,Hz,              -94.30, dBm,
             1501395,Hz,              -98.90, dBm,
             1504060,Hz,              -93.67, dBm,
             1506725,Hz,              -93.51, dBm,
             1509390,Hz,              -94.73, dBm,
             1512055,Hz,              -94.69, dBm,
             1514720,Hz,              -91.50, dBm,
             1517385,Hz,              -91.02, dBm,
             1520050,Hz,              -95.24, dBm,
             1522715,Hz,              -94.17, dBm,
             1525380,Hz,              -95.18, dBm,
             1528045,Hz,              -94.24, dBm,
             1530710,Hz,              -96.84, dBm,
             1533375,Hz,              -95.88, dBm,
             1536040,Hz,              -91.30, dBm,
             1538705,Hz,              -90.88, dBm,
             1541370,Hz,              -94.47, dBm,
             1544035,Hz,              -94.65, dBm,
             1546700,Hz,              -96.54, dBm,
             1549365,Hz,              -94.09, dBm,
             1552030,Hz,              -96.21, dBm,
             1554695,Hz,              -93.02, dBm,
             1557360,Hz,              -95.16, dBm,
             1560025,Hz,              -93.33, dBm,
             1562690,Hz,              -93.30, dBm,
             1565355,Hz,              -95.86, dBm,
             1568020,Hz,              -95.08, dBm,
             1570685,Hz,              -95.18, dBm,
             1573350,Hz,              -91.23, dBm,
             1576015,Hz,              -91.44, dBm,
             1578680,Hz,              -94.33, dBm,
             1581345,Hz,              -98.32, dBm,
             1584010,Hz,              -93.68, dBm,
             1586675,Hz,              -96.91, dBm,
             1589340,Hz,             -100.60, dBm,
             1592005,Hz,              -96.79, dBm,
             1594670,Hz,              -98.07, dBm,
             1597335,Hz,              -90.79, dBm,
             1600000,Hz,              -90.16, dBm,
