Freq,,Amp,,
              301580,Hz,              -84.09, dBm,
              302245,Hz,              -89.11, dBm,
              302910,Hz,              -83.11, dBm,
              303575,Hz,              -83.94, dBm,
              304240,Hz,              -84.83, dBm,
              304905,Hz,              -86.70, dBm,
              305570,Hz,              -86.26, dBm,
              306235,Hz,              -87.13, dBm,
              306900,Hz,              -88.46, dBm,
              307565,Hz,              -87.89, dBm,
              308230,Hz,              -88.50, dBm,
              308895,Hz,              -87.14, dBm,
              309560,Hz,              -91.68, dBm,
              310225,Hz,              -88.35, dBm,
              310890,Hz,              -89.08, dBm,
              311555,Hz,              -87.31, dBm,
              312220,Hz,              -86.80, dBm,
              312885,Hz,              -89.38, dBm,
              313550,Hz,              -89.86, dBm,
              314215,Hz,              -89.79, dBm,
              314880,Hz,              -87.15, dBm,
              315545,Hz,              -87.75, dBm,
              316210,Hz,              -85.13, dBm,
              316875,Hz,              -85.91, dBm,
              317540,Hz,              -87.89, dBm,
              318205,Hz,              -87.89, dBm,
              318870,Hz,              -89.67, dBm,
              319535,Hz,              -89.78, dBm,
              320200,Hz,              -87.84, dBm,
              320865,Hz,              -90.31, dBm,
              321530,Hz,              -86.95, dBm,
              322195,Hz,              -88.49, dBm,
              322860,Hz,              -87.32, dBm,
              323525,Hz,              -85.57, dBm,
              324190,Hz,              -85.70, dBm,
              324855,Hz,              -88.84, dBm,
              325520,Hz,              -88.50, dBm,
              326185,Hz,              -86.74, dBm,
              326850,Hz,              -85.43, dBm,
              327515,Hz,              -83.37, dBm,
              328180,Hz,              -82.80, dBm,
              328845,Hz,              -90.36, dBm,
              329510,Hz,              -87.40, dBm,
              330175,Hz,              -87.46, dBm,
              330840,Hz,              -83.80, dBm,
              331505,Hz,              -84.85, dBm,
              332170,Hz,              -90.08, dBm,
              332835,Hz,              -88.09, dBm,
              333500,Hz,              -89.13, dBm,
              334165,Hz,              -87.75, dBm,
              334830,Hz,              -87.75, dBm,
              335495,Hz,              -86.50, dBm,
              336160,Hz,              -86.31, dBm,
              336825,Hz,              -86.31, dBm,
              337490,Hz,              -87.26, dBm,
              338155,Hz,              -87.21, dBm,
              338820,Hz,              -85.18, dBm,
              339485,Hz,              -88.62, dBm,
              340150,Hz,              -92.13, dBm,
              340815,Hz,              -85.61, dBm,
              341480,Hz,              -87.95, dBm,
              342145,Hz,              -92.89, dBm,
              342810,Hz,              -88.60, dBm,
              343475,Hz,              -90.31, dBm,
              344140,Hz,              -85.46, dBm,
              344805,Hz,              -87.27, dBm,
