Freq,,Amp,,
              253700,Hz,              -86.84, dBm,
              254365,Hz,              -85.76, dBm,
              255030,Hz,              -88.89, dBm,
              255695,Hz,              -91.92, dBm,
              256360,Hz,              -89.22, dBm,
              257025,Hz,              -87.66, dBm,
              257690,Hz,              -82.28, dBm,
              258355,Hz,              -83.58, dBm,
              259020,Hz,              -85.07, dBm,
              259685,Hz,              -86.17, dBm,
              260350,Hz,              -88.72, dBm,
              261015,Hz,              -84.82, dBm,
              261680,Hz,              -86.75, dBm,
              262345,Hz,              -86.11, dBm,
              263010,Hz,              -85.31, dBm,
              263675,Hz,              -83.31, dBm,
              264340,Hz,              -84.25, dBm,
              265005,Hz,              -84.73, dBm,
              265670,Hz,              -83.64, dBm,
              266335,Hz,              -85.13, dBm,
              267000,Hz,              -80.61, dBm,
              267665,Hz,              -84.97, dBm,
              268330,Hz,              -82.15, dBm,
              268995,Hz,              -83.08, dBm,
              269660,Hz,              -84.01, dBm,
              270325,Hz,              -84.51, dBm,
              270990,Hz,              -86.99, dBm,
              271655,Hz,              -86.76, dBm,
              272320,Hz,              -85.54, dBm,
              272985,Hz,              -84.62, dBm,
              273650,Hz,              -87.64, dBm,
              274315,Hz,              -91.81, dBm,
              274980,Hz,              -87.98, dBm,
              275645,Hz,              -88.85, dBm,
              276310,Hz,              -87.09, dBm,
              276975,Hz,              -88.51, dBm,
              277640,Hz,              -87.41, dBm,
              278305,Hz,              -82.90, dBm,
              278970,Hz,              -85.36, dBm,
              279635,Hz,              -81.81, dBm,
              280300,Hz,              -83.57, dBm,
              280965,Hz,              -88.16, dBm,
              281630,Hz,              -86.80, dBm,
              282295,Hz,              -88.77, dBm,
              282960,Hz,              -94.33, dBm,
              283625,Hz,              -86.64, dBm,
              284290,Hz,              -86.16, dBm,
              284955,Hz,              -91.02, dBm,
              285620,Hz,              -84.39, dBm,
              286285,Hz,              -89.92, dBm,
              286950,Hz,              -87.70, dBm,
              287615,Hz,              -88.23, dBm,
              288280,Hz,              -90.38, dBm,
              288945,Hz,              -88.62, dBm,
              289610,Hz,              -83.29, dBm,
              290275,Hz,              -87.13, dBm,
              290940,Hz,              -88.34, dBm,
              291605,Hz,              -88.23, dBm,
              292270,Hz,              -87.85, dBm,
              292935,Hz,              -88.55, dBm,
              293600,Hz,              -85.55, dBm,
              294265,Hz,              -86.80, dBm,
              294930,Hz,              -84.61, dBm,
              295595,Hz,              -88.04, dBm,
              296260,Hz,              -90.86, dBm,
              296925,Hz,              -85.79, dBm,
              297590,Hz,              -84.80, dBm,
              298255,Hz,              -86.50, dBm,
              298920,Hz,              -85.12, dBm,
              299585,Hz,              -86.33, dBm,
              300250,Hz,              -85.45, dBm,
              300915,Hz,              -89.29, dBm,
              301580,Hz,              -89.19, dBm,
              302245,Hz,              -89.01, dBm,
              302910,Hz,              -89.15, dBm,
              303575,Hz,              -85.55, dBm,
              304240,Hz,              -85.37, dBm,
              304905,Hz,              -88.49, dBm,
              305570,Hz,              -88.48, dBm,
              306235,Hz,              -93.04, dBm,
              306900,Hz,              -87.42, dBm,
              307565,Hz,              -86.77, dBm,
              308230,Hz,              -88.72, dBm,
              308895,Hz,              -83.77, dBm,
              309560,Hz,              -87.43, dBm,
              310225,Hz,              -83.13, dBm,
              310890,Hz,              -83.80, dBm,
              311555,Hz,              -84.30, dBm,
              312220,Hz,              -87.06, dBm,
              312885,Hz,              -93.81, dBm,
              313550,Hz,              -89.29, dBm,
              314215,Hz,              -89.43, dBm,
              314880,Hz,              -86.67, dBm,
              315545,Hz,              -84.86, dBm,
              316210,Hz,              -86.39, dBm,
              316875,Hz,              -90.08, dBm,
              317540,Hz,              -88.09, dBm,
              318205,Hz,              -87.42, dBm,
              318870,Hz,              -85.25, dBm,
              319535,Hz,              -89.15, dBm,
              320200,Hz,              -84.44, dBm,
              320865,Hz,              -86.84, dBm,
              321530,Hz,              -87.39, dBm,
              322195,Hz,              -88.13, dBm,
              322860,Hz,              -88.06, dBm,
              323525,Hz,              -86.45, dBm,
              324190,Hz,              -86.48, dBm,
              324855,Hz,              -90.01, dBm,
              325520,Hz,              -93.37, dBm,
              326185,Hz,              -90.48, dBm,
              326850,Hz,              -88.48, dBm,
              327515,Hz,              -92.85, dBm,
              328180,Hz,              -86.98, dBm,
              328845,Hz,              -86.61, dBm,
              329510,Hz,              -86.28, dBm,
              330175,Hz,              -87.07, dBm,
              330840,Hz,              -87.15, dBm,
              331505,Hz,              -87.96, dBm,
              332170,Hz,              -88.35, dBm,
              332835,Hz,              -87.10, dBm,
              333500,Hz,              -93.25, dBm,
              334165,Hz,              -87.79, dBm,
              334830,Hz,              -86.40, dBm,
              335495,Hz,              -87.23, dBm,
              336160,Hz,              -93.89, dBm,
              336825,Hz,              -92.40, dBm,
              337490,Hz,              -85.70, dBm,
              338155,Hz,              -86.26, dBm,
              338820,Hz,              -86.80, dBm,
              339485,Hz,              -92.86, dBm,
              340150,Hz,              -87.53, dBm,
              340815,Hz,              -90.05, dBm,
              341480,Hz,              -86.33, dBm,
              342145,Hz,              -88.76, dBm,
              342810,Hz,              -86.00, dBm,
              343475,Hz,              -86.41, dBm,
              344140,Hz,              -87.08, dBm,
              344805,Hz,              -92.29, dBm,
              345470,Hz,              -92.14, dBm,
              346135,Hz,              -88.32, dBm,
              346800,Hz,              -87.28, dBm,
              347465,Hz,              -90.08, dBm,
              348130,Hz,              -91.28, dBm,
              348795,Hz,              -88.38, dBm,
              349460,Hz,              -88.77, dBm,
              350125,Hz,              -87.79, dBm,
              350790,Hz,              -90.09, dBm,
              351455,Hz,              -92.67, dBm,
              352120,Hz,              -89.44, dBm,
              352785,Hz,              -91.65, dBm,
              353450,Hz,              -89.84, dBm,
              354115,Hz,              -87.56, dBm,
              354780,Hz,              -87.56, dBm,
              355445,Hz,              -93.28, dBm,
              356110,Hz,              -92.96, dBm,
              356775,Hz,              -91.51, dBm,
              357440,Hz,              -91.11, dBm,
              358105,Hz,              -92.55, dBm,
              358770,Hz,              -93.74, dBm,
              359435,Hz,              -96.25, dBm,
              360100,Hz,              -86.30, dBm,
              360765,Hz,              -90.11, dBm,
              361430,Hz,              -91.83, dBm,
              362095,Hz,              -92.07, dBm,
              362760,Hz,              -83.82, dBm,
              363425,Hz,              -84.09, dBm,
              364090,Hz,              -91.22, dBm,
              364755,Hz,              -89.73, dBm,
              365420,Hz,              -87.39, dBm,
              366085,Hz,              -88.54, dBm,
              366750,Hz,              -85.57, dBm,
              367415,Hz,              -87.64, dBm,
              368080,Hz,              -87.73, dBm,
              368745,Hz,              -89.03, dBm,
              369410,Hz,              -90.55, dBm,
              370075,Hz,              -91.63, dBm,
              370740,Hz,              -89.90, dBm,
              371405,Hz,              -89.20, dBm,
              372070,Hz,              -91.34, dBm,
              372735,Hz,              -90.82, dBm,
              373400,Hz,              -90.42, dBm,
              374065,Hz,              -90.92, dBm,
              374730,Hz,              -93.75, dBm,
              375395,Hz,              -87.30, dBm,
              376060,Hz,              -87.27, dBm,
              376725,Hz,              -90.03, dBm,
              377390,Hz,              -91.28, dBm,
              378055,Hz,              -92.06, dBm,
              378720,Hz,              -89.40, dBm,
              379385,Hz,              -90.17, dBm,
              380050,Hz,              -91.70, dBm,
              380715,Hz,              -93.74, dBm,
              381380,Hz,              -92.00, dBm,
              382045,Hz,              -89.42, dBm,
              382710,Hz,              -86.02, dBm,
              383375,Hz,              -85.96, dBm,
              384040,Hz,              -93.25, dBm,
              384705,Hz,              -87.90, dBm,
              385370,Hz,              -91.31, dBm,
              386035,Hz,              -92.33, dBm,
              386700,Hz,              -90.17, dBm,
              387365,Hz,              -91.31, dBm,
              388030,Hz,              -91.13, dBm,
              388695,Hz,              -92.00, dBm,
              389360,Hz,              -87.23, dBm,
              390025,Hz,              -88.90, dBm,
              390690,Hz,              -91.16, dBm,
              391355,Hz,              -90.68, dBm,
              392020,Hz,              -86.06, dBm,
              392685,Hz,              -90.14, dBm,
              393350,Hz,              -92.02, dBm,
              394015,Hz,              -92.25, dBm,
              394680,Hz,              -87.62, dBm,
              395345,Hz,              -89.13, dBm,
              396010,Hz,              -92.10, dBm,
              396675,Hz,              -89.84, dBm,
              397340,Hz,              -92.08, dBm,
              398005,Hz,              -89.37, dBm,
              398670,Hz,              -90.75, dBm,
              399335,Hz,              -90.38, dBm,
              400000,Hz,              -89.44, dBm,
