Freq,,Amp,,
               44335,Hz,              -69.27, dBm,
               44416,Hz,              -69.38, dBm,
               44497,Hz,              -69.56, dBm,
               44578,Hz,              -69.82, dBm,
               44659,Hz,              -70.17, dBm,
               44740,Hz,              -70.66, dBm,
               44821,Hz,              -71.09, dBm,
               44902,Hz,              -71.87, dBm,
               44983,Hz,              -72.81, dBm,
               45064,Hz,              -73.90, dBm,
               45145,Hz,              -75.11, dBm,
               45226,Hz,              -76.36, dBm,
               45307,Hz,              -77.54, dBm,
               45388,Hz,              -78.46, dBm,
               45469,Hz,              -79.01, dBm,
               45550,Hz,              -78.99, dBm,
               45631,Hz,              -78.70, dBm,
               45712,Hz,              -78.46, dBm,
               45793,Hz,              -78.39, dBm,
               45874,Hz,              -78.37, dBm,
               45955,Hz,              -78.38, dBm,
               46036,Hz,              -78.48, dBm,
               46117,Hz,              -78.79, dBm,
               46198,Hz,              -79.35, dBm,
               46279,Hz,              -80.14, dBm,
               46360,Hz,              -81.06, dBm,
               46441,Hz,              -82.09, dBm,
               46522,Hz,              -83.47, dBm,
               46603,Hz,              -84.48, dBm,
               46684,Hz,              -84.05, dBm,
               46765,Hz,              -83.34, dBm,
               46846,Hz,              -82.91, dBm,
               46927,Hz,              -82.88, dBm,
               47008,Hz,              -82.68, dBm,
               47089,Hz,              -81.17, dBm,
               47170,Hz,              -79.38, dBm,
               47251,Hz,              -77.72, dBm,
               47332,Hz,              -76.11, dBm,
               47413,Hz,              -74.86, dBm,
               47494,Hz,              -74.06, dBm,
               47575,Hz,              -73.75, dBm,
               47656,Hz,              -73.64, dBm,
               47737,Hz,              -73.64, dBm,
               47818,Hz,              -73.51, dBm,
               47899,Hz,              -72.92, dBm,
               47980,Hz,              -72.36, dBm,
               48061,Hz,              -71.83, dBm,
               48142,Hz,              -71.28, dBm,
               48223,Hz,              -70.65, dBm,
               48304,Hz,              -69.95, dBm,
               48385,Hz,              -69.25, dBm,
               48466,Hz,              -68.60, dBm,
               48547,Hz,              -68.02, dBm,
               48628,Hz,              -67.61, dBm,
               48709,Hz,              -67.52, dBm,
               48790,Hz,              -67.54, dBm,
               48871,Hz,              -67.86, dBm,
               48952,Hz,              -68.53, dBm,
               49033,Hz,              -69.33, dBm,
               49114,Hz,              -70.28, dBm,
               49195,Hz,              -71.35, dBm,
               49276,Hz,              -72.46, dBm,
               49357,Hz,              -73.49, dBm,
               49438,Hz,              -74.38, dBm,
               49519,Hz,              -75.03, dBm,
               49600,Hz,              -75.41, dBm,
