Second,Volt,Volt2,
-2.18000e-04,-3.20e-01,1.75e-01, 
-2.17600e-04,-2.80e-01,1.74e-01, 
-2.17200e-04,-2.60e-01,1.76e-01, 
-2.16800e-04,-2.60e-01,1.75e-01, 
-2.16400e-04,-2.80e-01,1.77e-01, 
-2.16000e-04,-2.80e-01,1.75e-01, 
-2.15600e-04,-2.40e-01,1.76e-01, 
-2.15200e-04,-2.60e-01,1.77e-01, 
-2.14800e-04,-2.40e-01,1.75e-01, 
-2.14400e-04,-2.80e-01,1.76e-01, 
-2.14000e-04,-2.40e-01,1.74e-01, 
-2.13600e-04,-2.80e-01,1.75e-01, 
-2.13200e-04,-2.40e-01,1.76e-01, 
-2.12800e-04,-2.60e-01,1.76e-01, 
-2.12400e-04,-2.20e-01,1.75e-01, 
-2.12000e-04,-2.60e-01,1.76e-01, 
-2.11600e-04,-2.20e-01,1.75e-01, 
-2.11200e-04,-2.20e-01,1.76e-01, 
-2.10800e-04,-2.60e-01,1.74e-01, 
-2.10400e-04,-2.40e-01,1.76e-01, 
-2.10000e-04,-2.20e-01,1.74e-01, 
-2.09600e-04,-2.00e-01,1.75e-01, 
-2.09200e-04,-2.40e-01,1.76e-01, 
-2.08800e-04,-2.20e-01,1.77e-01, 
-2.08400e-04,-1.80e-01,1.76e-01, 
-2.08000e-04,-2.20e-01,1.76e-01, 
-2.07600e-04,-1.80e-01,1.75e-01, 
-2.07200e-04,-2.20e-01,1.76e-01, 
-2.06800e-04,-1.80e-01,1.75e-01, 
-2.06400e-04,-2.20e-01,1.76e-01, 
-2.06000e-04,-1.80e-01,1.74e-01, 
-2.05600e-04,-1.80e-01,1.74e-01, 
-2.05200e-04,-2.00e-01,1.76e-01, 
-2.04800e-04,-1.80e-01,1.75e-01, 
-2.04400e-04,-2.00e-01,1.75e-01, 
-2.04000e-04,-1.80e-01,1.76e-01, 
-2.03600e-04,-2.00e-01,1.74e-01, 
-2.03200e-04,-1.60e-01,1.75e-01, 
-2.02800e-04,-1.80e-01,1.74e-01, 
-2.02400e-04,-1.80e-01,1.74e-01, 
-2.02000e-04,-1.60e-01,1.76e-01, 
-2.01600e-04,-1.60e-01,1.74e-01, 
-2.01200e-04,-1.80e-01,1.75e-01, 
-2.00800e-04,-1.80e-01,1.75e-01, 
-2.00400e-04,-1.60e-01,1.74e-01, 
-2.00000e-04,-1.80e-01,1.76e-01, 
-1.99600e-04,-1.40e-01,1.75e-01, 
-1.99200e-04,-1.80e-01,1.75e-01, 
-1.98800e-04,-1.40e-01,1.77e-01, 
-1.98400e-04,-1.20e-01,1.77e-01, 
-1.98000e-04,-1.80e-01,1.75e-01, 
-1.97600e-04,-1.60e-01,1.77e-01, 
-1.97200e-04,-1.20e-01,1.76e-01, 
-1.96800e-04,-1.20e-01,1.77e-01, 
-1.96400e-04,-1.60e-01,1.76e-01, 
-1.96000e-04,-1.40e-01,1.75e-01, 
-1.95600e-04,-1.20e-01,1.74e-01, 
-1.95200e-04,-1.20e-01,1.74e-01, 
-1.94800e-04,-1.60e-01,1.72e-01, 
-1.94400e-04,-1.20e-01,1.72e-01, 
-1.94000e-04,-1.80e-01,1.75e-01, 
-1.93600e-04,-1.20e-01,1.75e-01, 
-1.93200e-04,-1.00e-01,1.73e-01, 
-1.92800e-04,-1.00e-01,1.75e-01, 
-1.92400e-04,-1.40e-01,1.74e-01, 
